Comment,Comment ID,Replies Count,Like Count,Updated At
BLACKPINK  5 MILYON   BEĞENİYE 24 SAATTEN KISA BİR SÜREDE ULAŞAN İLK KIZ GRUBU OLDU!!!,UgzMvRICKf6mLovfmmp4AaABAg,0,2,2020-06-27T11:39:32Z
"OK THIS M/V GREW ON ME SO MUCH. when I first saw it it was at 34 mill view. I came back, 37 mill. now? 45 MILLION. only 1 hour later and it's growing so fast!!!! I LOVE IT AHHHHHH",UgyxfVaOapJPYGeI5-F4AaABAg,0,2,2020-06-26T19:53:00Z
"jennie how can you be so beautiful , im cryinggg !!!",Ugxhk6T1jmhbQdwndFB4AaABAg,0,2,2020-06-26T11:45:55Z
"Jennie Queen =100%
Jennie Outfits =100%
Jennie Vocals =100%
Jennie Hair =100%
Jennie Perfect =100%
Jennie Sexy =100%
Jennie Hot =100%
Jennie Make up =100%
Jennie Dance =100%
Jennie Song =100%
Jennie Beautiful =100%
Jennie Voice =100%
Jennie Visuals =100%
Jennie MV =100%
Jennie How you like that =100%
Jennie Blackpink =100%",Ugwz3vtmTiblVhxH8Qp4AaABAg,0,2,2020-07-06T02:01:53Z
IF WE CAN DO 50M IN 10 HOURS WE CAN DO 100M IN 24 HOURS LETS GO BLINKS ☆,Ugz9i2LF4A_gEbD4ICZ4AaABAg,0,2,2020-06-26T19:52:54Z
"I mean the music video literally stunning beautiful, outfits and hair on point. But like the song reminds me kinda of kill this love and they  have could’ve be a better song for them instead of this they deserved more lines or something different it’s kinda they going always on the same genre (gircrush or some) for me. But still they finally got a comeback and I hope they have fun while promoting it. No shade but the song is a bit boring. They’ve could done better.",Ugyap9TFnSM2M1w5DQJ4AaABAg,2,2,2020-06-26T11:55:29Z
What a Magnificent MV everseen totally amazing video ..love their unique looks and costumes,Ugxr1KcFm0qvDrCeDWd4AaABAg,0,2,2020-06-27T11:37:24Z
I’m a once but this song is an absolute Bop!! I’LL HELP YOU GUYS STREAM AND GET THIS SONG TO THE MOST VI3W3D IN 24HRS,UgzWvWeEX-uqBwCZytl4AaABAg,1,2,2020-06-26T19:51:16Z
finally lisa's bangs moved,UgyrB1EgmBgDLFoCSxp4AaABAg,0,2,2020-06-27T11:36:24Z
"Road to 50m. 
Are you kidding me blinks?

BLACKPINK IN YOUR AREA",Ugy2ZjIOhTWpnLJWVVh4AaABAg,0,2,2020-06-26T19:53:05Z
Now I need the YG family on HYLT challenge.,UgxTrT_SVx7QvtzQWPx4AaABAg,0,2,2020-06-27T11:39:01Z
"Hello random person scrolling in the comments because you are bored streaming how you like that for the 1 billionth time today , hope you have a good day!",UgzgQrewrr3FLaDN5D54AaABAg,0,2,2020-06-27T11:36:56Z
BLACKPINK in all of our areas 2020 !! Thank you YG ❤,UgxRM84rM5yKf5csvZN4AaABAg,0,2,2020-07-06T02:17:02Z
나는 그들을 사랑해요! 나는 그들을 너무 사랑한다! 콜롬비아에서 인사말! ❤️ 🇨🇴,UgyB6GEh_Skd35k7ojV4AaABAg,0,2,2020-07-06T02:20:15Z
Setiap saat comment 😍,UgxY-5lYLcmpZs9uMTd4AaABAg,0,2,2020-07-06T04:17:02Z
I am completely attracted by 'How you like that' 😍😍😍,Ugz5fdt3qnNC9Ag6lvR4AaABAg,0,2,2020-06-27T11:40:03Z
My grup idol..  ❤❤❤❤❤❤❤❤❤❤❤❤❤❤,UgygF23dkMlLs6O6m1l4AaABAg,1,2,2020-07-06T01:26:06Z
"me:we're getting a CB right?
YG:yes
me:do we get main rapper jennie?
YG:no
me:do we get high not or deep voice rosé?
YG:no
me:what about lisa's solo dance break?
YG:no
me:more jisoo?
YG: those multiple teasers of her and more lines are already 'more jisoo'",UgyMsgjB8RpLC0Wa18R4AaABAg,0,2,2020-07-06T02:15:21Z
Come on to the 1 BILLION BLINKEU,UgwRWc_Bau7pivR4AlJ4AaABAg,0,2,2020-06-27T11:38:59Z
YouTube get well soon.....,UgyQt4x5CIdGe0w7Lv54AaABAg,0,2,2020-06-26T19:55:23Z
Who came here after blackpink dance performance video,UgxqvxF7TksunwWJ9qt4AaABAg,0,2,2020-07-06T03:27:06Z
JINNNE LOVE YOU,UgxxQJ6Vledq11p2h3d4AaABAg,0,2,2020-06-26T19:56:12Z
Black pink forever❤️,Ugwy4iwcaz1P9_CdpPN4AaABAg,0,2,2020-06-27T11:46:11Z
Bara bing bara boom yoo~ lisa hylt,Ugx8wTU4r9nT84In8254AaABAg,0,2,2020-06-26T19:55:54Z
"Why youtube view stuck in 457k??? 
WHAT'S GOING ON YT?",Ugz6krq3ZR3Uwyke1JR4AaABAg,0,2,2020-06-26T11:46:23Z
BLACKPINK ARE MONSTER OF KPOP,UgwqlAOBoFyhejYMlbJ4AaABAg,0,2,2020-07-06T01:39:25Z
Rose is soo energy and hot,UgwYcpTWHDTGK_1Icm54AaABAg,0,2,2020-07-06T03:59:56Z
"Is it for real
It's trending #3 in India...",UgyzSLjX87I6uNS7z2J4AaABAg,0,2,2020-06-27T11:47:38Z
"No me gustó ;> pero lo miro xq shi ;>
Ojala este comentario tenga más de 1M de dislikes. 
Graciasssss x verrr
Blins (específicas no todas) o como se escriba dejen de estar malogrado páginas y cayendo bajo solo para estar ganando vistas y likes?? xfavorr nunca agen  eso si quieren seguir con su tendencia.",UgwHE588ceJRggaVdUR4AaABAg,0,2,2020-07-06T04:28:46Z
Amazing,Ugwck4n2p2plRWjkMtl4AaABAg,0,2,2020-07-06T01:10:40Z
"Streaminggg streaminggg ada emak"" diatas yg lagi gosipppp",UgxxBLOcQvkOUBxLWL14AaABAg,0,2,2020-07-06T02:32:42Z
JISOO,UgyWtDKRJkShpSDVx1B4AaABAg,0,2,2020-07-06T04:36:06Z
JISOO,UgwAwFoGNspzR8KO7eZ4AaABAg,0,2,2020-07-06T04:02:34Z
Teu ngarti tapi ngenaheun:'),Ugw97q7mztJmHHurM3B4AaABAg,0,2,2020-06-27T11:43:25Z
#13 trending in pakistan..... GO BLINK.... FIGHTING!!!  WE CAN MAKE IT BLINK..,UgyudVbi5Tgrr-28nXd4AaABAg,0,2,2020-06-26T19:55:39Z
Here before 100M views 🖤💖,UgxQ3sknNoLF8raPJRN4AaABAg,0,2,2020-06-27T11:45:51Z
Wadaw,UgwToQGjHgXqWi1DtKx4AaABAg,0,2,2020-07-06T02:17:51Z
الأغنية رهييبة ♥♥♥♥♥♥♥♥♥♥♥,UgzHIcwMulwbIF4VJdx4AaABAg,0,2,2020-07-06T02:30:43Z
حبي الأول أنتوا ♥♥♥♥♥♥♥♥♥,Ugw2qpj4TWBJotFDQfB4AaABAg,0,2,2020-07-06T02:30:28Z
MV đẹp hay suất sắc tôi là người Vietnamses 🇻🇳,UgwRGTAZ9ua7EFg1xW14AaABAg,0,2,2020-07-06T02:33:50Z
In quarantine and have notthing todo? STREAM HYLT mv,UgzVc3zgmjhHocHMBDt4AaABAg,1,2,2020-06-26T19:53:26Z
Love 2nd generation girls group,UgzCwEgnY4n4bj4Vuot4AaABAg,0,2,2020-06-26T19:53:16Z
"people: 2 mins 200 likes
me: 1 hour still no likes 🍃",UgwAFlMN-pWM556Vp1N4AaABAg,0,2,2020-07-06T03:06:17Z
Lagunya kayak sindiran ga sih? Bagi KAACHI?,UgzBAoiRxGVRpfBhzRx4AaABAg,0,2,2020-07-06T02:45:23Z
Agora é so ano que vem amigos :(,UgyZPHg_j5Dfu3kGC3h4AaABAg,0,2,2020-06-26T19:53:41Z
Türkçe yorumları bul oku beğen türkçe yorum yap bununla beraber mvyi izle kör oldum Turkish Blinks,UgxB4roOA0vz8fNq9jZ4AaABAg,0,2,2020-06-26T11:46:34Z
"100M, HERE WE COME !",UgyLFpEuGabLv7PYDY14AaABAg,0,2,2020-06-27T11:40:57Z
I like how you can easily see rapline and vocal line,UgwE3ZDRJbDomkTWxx94AaABAg,0,2,2020-06-27T11:43:48Z
Aquí está el comentario en español que buscabas v:,Ugw6rpo0w2zF_ygO70x4AaABAg,0,2,2020-07-06T00:44:42Z
"Idk why the ppl are saying the same thing's, they are probably haters.

Edit: btw jennie is wearing Chanel da Chanel queen is back. <3",UgyZNNnjr1oGn8FLodx4AaABAg,0,2,2020-06-27T11:40:15Z
I have faith in us Blinks! We will make it 100m before 12 midnight! ❤️❤️❤️,Ugwe_23z-Co5I70VmvJ4AaABAg,0,2,2020-06-27T11:44:04Z
"Look at you now look at me 
Well that was kinda rude girls 😅",UgwA3oVDhxC15F60tBF4AaABAg,0,2,2020-07-06T02:14:15Z
!Las mejores ❤️😍!,UgxgNGt16f4W5INhc3t4AaABAg,0,2,2020-07-06T00:49:02Z
"Lisa : Look at you now look at me
Me: I know that u r prettier than me :(",Ugy3zyt5tXA8MgHSvI54AaABAg,0,2,2020-06-27T11:38:50Z
"I'm so tired of reporting those comments ""no one...bla bla"". Someone plz do the same, it's so annoyinggg 😑😡",Ugw2rNVWF_6RXDyz3ix4AaABAg,0,2,2020-06-26T11:46:12Z
EVERYONE WORKED HARD FOR THIS. LET'S APPRECIATE THEM. ALL THE STAFFS INCLUDED. 🥺💖,Ugx6eNJFyW9_B52t4Ot4AaABAg,0,2,2020-06-27T11:39:50Z
there is more than 2M comments if you see this than your a legend,UgwClF8Q7SoESrr4mkN4AaABAg,0,2,2020-07-06T02:01:25Z
Streeaaaam harderrrr guyssss. Less than 250M for like 10 days is too slooooooowwwwww,UgwQrhIuHyVhCJ9lqG94AaABAg,0,2,2020-07-06T02:15:08Z
"Lisa and Jennie=look at you now look at me
Me=quickly grab a mirror",UgyzS_JBTv0d8pUB3Jh4AaABAg,0,2,2020-06-27T11:39:20Z
👍= 12.000  👎= 690.000 Meu Deus os like ruim Tam vencendo,UgzsW9A_HIdLWPZWA_Z4AaABAg,0,2,2020-07-06T03:35:19Z
"Fun fact: all members got to say ""ha! How you like that"" Ot4 4ever",UgwtC8rRAykiMadu43d4AaABAg,0,2,2020-07-06T03:06:54Z
"Let’s be honest, this isn’t your first time watching.",UgxqNK9RngQEwthFxJB4AaABAg,0,2,2020-07-06T02:09:12Z
Jenny’s hair is giving me Storm from X-Men vibes! 😱🥵🙌🏻🙌🏻,UgzvzRHBuOncWnGWjQ54AaABAg,0,2,2020-06-26T19:54:08Z
With all the Hate Jisoo's getting she can STILL Dance so good like Damn shes Strong...,UgxVhI78TypKEqpXvud4AaABAg,0,2,2020-07-06T02:08:11Z
I got addicted to this song in just one day😍😍,UgzFYUxPaN2RLuslNTZ4AaABAg,0,2,2020-06-29T06:45:58Z
MAKE. SOME. NOISE BLINKS. BLACKPINK *BACK* IN YOUR AREA,Ugx2B5G7evinQv1aTX54AaABAg,0,2,2020-07-06T00:57:38Z
*1:23**ليساا عبالك طالعة من فلااام علاء الدييين😍😍💖💃💃💖😍Love you*,UgxTHzFnpxSeSuNFj1h4AaABAg,1,2,2020-06-26T11:46:06Z
Its still #1 trending in philippines,UgxTegU-ngxuOpsXxUV4AaABAg,0,2,2020-06-27T11:38:12Z
this is so dope. loving the instrumental. best bp comeback for me so far,UgwNxdFuHifkKjaak454AaABAg,0,2,2020-06-27T11:47:12Z
Blackpink siempre son impredecibles las amo <3,UgwOEA1IAEhGY2sBJTR4AaABAg,0,2,2020-07-06T00:47:41Z
We are going to reach 100M guys. keep streaming !,UgxrcMh1a8un5J5hc3B4AaABAg,0,2,2020-06-27T11:44:36Z
"melhor parte 2:25 ✌
#soublick #Black_Pink #BlackpinkBrasil",Ugwj-lDmUhyN6RR3AP14AaABAg,0,2,2020-07-06T00:48:12Z
Cuma ikut meramaikan komentar,Ugwxub3R2J81q3dq7Kl4AaABAg,0,2,2020-07-06T01:28:34Z
Abi bi insana herşey mi yakışır ya jennie sen mükemmelsin Jennie is QUEEN 🧚‍♀️💝,UgytmSBfnisZe3yPpd94AaABAg,0,2,2020-06-27T11:45:09Z
"This song is TRENDING 2 now?? :(
*can we make this to TRENDING 1?",Ugy5jeKc9TlQjdAXxX94AaABAg,2,2,2020-07-06T04:32:24Z
These 4 queens is slaying ya'll agree with me,UgyDMORc4hqzgvV7_aF4AaABAg,0,2,2020-06-27T11:46:54Z
the negative thing about this song is that it is ONLY 2:58 min long..,Ugw7-Rlb8swQb5ZffrN4AaABAg,0,2,2020-06-27T11:47:03Z
Efsooooooo şarkı ❤😻,UgwbWYfhsOxT0mcRK014AaABAg,0,2,2020-06-26T19:51:54Z
GOOD JOB BLINK!! IT ALMOST 100M VIEWS IN ONE DAY,UgwMIUM426IP8E-IbKt4AaABAg,0,2,2020-06-27T11:39:17Z
keren banget ciwiciwiku kalian terbaik,Ugwfl_xJh-XVtoWzp9x4AaABAg,0,2,2020-07-06T01:39:24Z
We are at 1 week and 2 days almost 3 days and we have 228M vi3ws already,Ugyi998hY8bQrAw0shF4AaABAg,0,2,2020-07-06T03:26:47Z
"*still #1 trending in the Philippines  , still strong*",UgwA1By9uPnN3lzAANN4AaABAg,0,2,2020-07-06T01:39:06Z
"#1 tending in Pakistan




Btw why so many dislikes? it's a great song LOVE IT!",UgwmD2SHbvUZqIpahuN4AaABAg,1,2,2020-06-28T00:45:16Z
"lets spread some good comments blinks!!! the bp deserve to see some good comments! not this trash ""no one: literally no one:"" thing.",Ugz5pwkyqeXH0J_ZmwZ4AaABAg,0,2,2020-06-26T11:46:05Z
"PLEASE STOP FREEZING OUR GIRLS AND BOYS VIEWS. BLINKS AND ARMYS WE NEED TO HELP EACH OTHER THROUGH THIS BY REPORTING AND DISLIKING THE COMMENTS. 
ARMY BLINKS UNITE!",Ugz-CNuQTSHROKJpsI94AaABAg,0,2,2020-06-26T19:52:06Z
The views are so slowly! :(,UgyMnHFfGhw_ZzD-SjV4AaABAg,0,2,2020-07-06T01:46:28Z
That 4K Quality Slows Down my Poor internet..,Ugwk9u6hkhbSgH2etjB4AaABAg,0,2,2020-07-06T03:28:07Z
40.5 million Subscribers!!!!!,UgzFYhVWFEm2AcxHPct4AaABAg,0,2,2020-07-06T01:36:35Z
"Knowing Blackpink then, well, see you in a year or something. Cool MV though.",Ugyjc5PfXuOyenoLxc14AaABAg,0,2,2020-06-27T11:38:10Z
"Please love and protect our girls very beautifully <3
Why are you commenting badly on them?
You are jealous of them! :D LOL!
I LOVE YOU BLACKPINK
QUEEN BLACKPINK!
LOVE YOU JISOO JENNIE ROSE LISA 
Ha How you like that",Ugz6q-Bu9bZjeSE31Bl4AaABAg,0,2,2020-06-27T11:38:16Z
Who is here before the 1 billion views..?,Ugzqph2N3Bxw-uIJtHV4AaABAg,0,2,2020-07-06T01:52:10Z
"Pessoal dá uma olhada no canal ""Profesor sin Clase"" são vídeos bem caseiros onde falo sobre livros e reflexões a respeito da prática docente. beijoss",UgzdapIr-0k-CwLCBIx4AaABAg,0,2,2020-06-26T19:51:57Z
_Esta era es mi favorita lptm💕_,Ugwd4hoCAO-9wNxdR8h4AaABAg,0,2,2020-07-06T01:33:21Z
Why do i feel like jisoo is not given the deserved attention in this?! Is it only me?!,Ugxnc2kGMlxtp7CSnyN4AaABAg,0,2,2020-06-26T19:51:47Z
229M?!! DARN THE WHOLE WORLD ARE WHIPPED FOR BLACKPINK,Ugwb-C1c3pzZI4R0fPd4AaABAg,0,2,2020-07-06T03:49:16Z
Indonesiaa lets make ittt trending 1 againnn,UgwZPjcC4ltqhLn0PPV4AaABAg,0,2,2020-07-06T01:33:23Z
woah this might actually beat ariana Grande's thank u next record of 50 million in a day,UgwOUzGzPcJNTHC_tZN4AaABAg,0,2,2020-06-26T19:51:59Z
Let’s go 100M. Stream more blinks we got this!,UgxLA4L72fOtUFJcYpd4AaABAg,0,2,2020-06-27T11:37:37Z
"Y  lo ve you blacpink Kim jisoo ,Kim jeenie , park cheo you  lalisa ❤❤❤❤",UgyIcyeLg7Omge2TucF4AaABAg,0,2,2020-07-06T01:57:00Z
did youtube glitched that made all the comments the same or y'all just tryna have likes?,UgwIZ7PodAZI9nxZi3Z4AaABAg,0,2,2020-06-26T11:46:02Z
"---------->300M
BLINKS CAN DO IT!!!",Ugygwp_1sWGqQsR9Jvt4AaABAg,0,2,2020-07-06T01:51:28Z
I'm living with Lisa's rap y'all I mean that's dope bruh🔥🤣 she dissed the blackpink's haters hahahha! btw they all slayed.💜,UgzzOEvHl4XQjy2bDBd4AaABAg,0,2,2020-06-26T19:52:20Z
They all slaying the spotlighttt. BLACKPINK STAN!,UgwffUvWsWUgByQ34hZ4AaABAg,1,2,2020-07-06T01:35:01Z
"It would  be good if we armies and blinks stop blaming each other. Because it's  same problem in both the MVs.
So pls stop blaming each other  so that there is no fanwars between blinks and armies. And stop commenting as armies are doing this. 
~ARMY and BLINK",UgyEH5JgT0K7Ob-4kC14AaABAg,0,2,2020-06-26T19:52:09Z
Jisoo at 0:21 My heart is melting. And the tattoo !! Anyone else likes it ?,UgxJofYeTrWzdB4GDzx4AaABAg,0,2,2020-06-26T19:52:19Z
This is by far their prettiest MV.,UgxQ4TzzdOWXGTzQTux4AaABAg,0,2,2020-07-06T04:00:00Z
"Beautiful girls, the best dancers, the best female singers, the queens of singing, have you known them?









 Yes, they are black pink my qunnes",UgzPowbu7Cq1v0z4OIR4AaABAg,0,2,2020-06-27T11:38:26Z
I was waiting for Jennie to rap but I was extremely disappointed.,UgyoJLhOqFLAXPtFcc14AaABAg,0,2,2020-06-27T11:38:05Z
whoever like this will meet blackpink in person soon.,UgxTH4xF0UjZzHB5i8p4AaABAg,0,2,2020-07-06T01:23:02Z
"Every Song Of BlackPink Always
""BlackPink In Your Area!~""",UgwTo95fycx_8YHMHc54AaABAg,2,2,2020-07-06T03:05:18Z
Why does it sound like a mashup,UgxjrjOeIBbNpkd3jIF4AaABAg,0,2,2020-06-26T19:52:11Z
I like the hood Lisa I think that's how I would put it...idek,UgzjwIEoz9gqFy89pGV4AaABAg,0,2,2020-07-06T03:49:48Z
anyone still streaming?,Ugw-Bdm6bJEGxJKuwch4AaABAg,0,2,2020-07-06T02:02:25Z
"Definitivamente el internet va a colapsar. ¡BLACKPINK PATRONAS DEL K-POP! 
NO HAGAMOS CASO A GENTE ARDIDA, BLINKS. SIGAMOS APOYANDO A LAS CHICAS QUE SE HAN ESFORZADO MUCHO POR DARNOS ESTE MATERIAL, LO QUE TANTO HEMOS ESPERADO Y RECLAMADO YA LLEGÓ, DISFRUTEMOS MUCHO ESTE REGRESO.

#HYLT",UgwUYhD6v8uuM4-Avy54AaABAg,1,2,2020-06-26T19:57:26Z
"""ಠ_ಠ",UgxujfPD8JL_P9IKLIJ4AaABAg,0,2,2020-07-06T01:46:31Z
49M in 10hours !!!!,UgwrHGCJd6CVXMswjdp4AaABAg,0,2,2020-06-26T19:52:16Z
"وين العرب 
Q😀😀",Ugz7LxyK5uU7U_MYwc94AaABAg,0,2,2020-07-06T02:01:21Z
"Ddu du ddu du-13m👍 1.3b views 2 yrs ago

How you like that-12m👍 228m views 1 week ago

How!?!?",UgykBcjYs7qpAtniZct4AaABAg,0,2,2020-07-06T00:49:38Z
Omg! Blackpink in your area,Ugy9SZZtv_eTwYeltqZ4AaABAg,0,2,2020-07-06T01:57:50Z
The lyric is very meaningful,Ugx4c2KBEQAb7af9juZ4AaABAg,0,2,2020-06-27T11:38:20Z
Emm blinks from indonesia.. :),UgzGJK0iXjbf2T4QlBB4AaABAg,0,2,2020-07-06T00:42:30Z
Mong black pink qua ủng hộ mv mới của Sơn Tùng MTP nha❤️ sky vẫn cày cho blink nè,UgwzB-bGJkkkMhWn9J14AaABAg,0,2,2020-07-06T01:54:50Z
"Blackpink and BTS are not rivals. If I become a woman, I want to be Lisa. If I fall for a man, I'll choose RM. I like these two groups❤💜",UgxIDdK1R62pm0nIq7p4AaABAg,1,2,2020-07-06T01:33:13Z
@pabllovittar,UgzUnnXCmwzf0PeXzF14AaABAg,0,2,2020-07-06T02:17:46Z
Jisoo should've have more lines :(,UgzQUjy78aDnFdczuK94AaABAg,0,2,2020-07-06T04:37:50Z
"Streaming terus gaes ,, semangat",UgxvSN8L5PDipEJETxF4AaABAg,0,2,2020-07-06T02:21:03Z
مبروك على البلينك 200M🖤💕,UgwZxVQAfiPXAavGgA14AaABAg,1,2,2020-07-06T01:44:01Z
"BLACKPINK IN YOUR AREA

YEAH HOW YOU THAT 
THAT THAT THAT THAT?!",Ugx3ucCBGHUyGN0HKSp4AaABAg,0,2,2020-07-06T04:43:46Z
blackpink always cute :D,UgzPX6YGmi_L7c-MSER4AaABAg,0,2,2020-07-06T01:39:51Z
:0 40.5Millones De Suscriptores,UgzAJrlNp1PSk55Asmx4AaABAg,0,2,2020-07-06T01:41:31Z
BLACKPINK IS THE NEW REVOLUTION 🔥,UgxMSrm-m8R92zqRnVp4AaABAg,0,2,2020-06-26T22:11:16Z
I am getting angry because our girls are getting comeback only once a year so people should appreciate them because  they're so much hard working stop commenting that stupid litteraly no one comment that removes and freezes views true blinks don't do that only true blinks appreciate them not for getting likes,Ugy8UeZSvuH9_F-2iKB4AaABAg,0,2,2020-06-27T11:39:22Z
Oki but this is overrated in a good way. ....,UgyfotDTttom5TLlmj94AaABAg,0,2,2020-07-06T01:37:14Z
1 WEEK AND STILL NO 1 TRENDING,UgysYIXJATwb_0VMEV54AaABAg,0,2,2020-07-06T02:01:47Z
Congrats BP for the 1st HYLT!,UgzeKX1TDqPkJ0EPLPZ4AaABAg,0,2,2020-07-06T02:01:31Z
i hope jiso rap part lisa aaskakakkakskskskskks,UgwMKcu6yl-ySYve2Ix4AaABAg,0,2,2020-07-06T01:56:22Z
"0:39 it like beak in love shot /EXO
نفس حركة بيكهيون ب لوف شوت
اطلق مومينت",UgzQTqgg0pw7vROMAJt4AaABAg,0,2,2020-06-27T11:41:05Z
"To the haters:
Thank you for the view :-)",Ugzy72t4PNJbYVA252d4AaABAg,0,2,2020-06-26T19:51:49Z
Blek pink you biurifous ❤❤❤❤,Ugz7wAR64NoWpUn6NDd4AaABAg,0,2,2020-07-06T01:39:11Z
"Okay so we've been trending for a week now, how u like that?",UgwQaOUmVZUXGCKi2cd4AaABAg,0,2,2020-07-06T03:50:39Z
"Congratulations BlackPink on #1 trending~~
Ease tell me ur collabing with twice~~~? Cause i want you two to collaborate~",Ugx4qGl1wPPiaGHO7kB4AaABAg,0,2,2020-06-27T11:37:40Z
"HEY STOP WITH THAT COMMENTS, ITS SPAM",UgxEubMEZWuipliOmbp4AaABAg,0,2,2020-06-26T11:46:09Z
"PLZ STR34M HARDER
WE NEED TO BREAK R3C0RD 
13.3 THEN WE NEED TO MAKE IT 13 :)
HWAITING BLINKKSS 3 DAYS MOREE!!",UgwgXpTe9w0RLGpY8fR4AaABAg,0,2,2020-07-06T03:59:59Z
"I'm str34ming this mv 24/365
*if you get what i mean",UgxvSEPItTPxSBLpsMR4AaABAg,0,2,2020-07-06T04:10:45Z
"Eu não sabia que a Rose chamava chaeyoung 


Sou nova em ser blink",UgxjNh6M0JwZSIgBlSB4AaABAg,0,2,2020-07-06T01:32:36Z
"o.o Blackpink is soo good!!
and to everyone who reads this comment, have a nice day!!",Ugylb1b894IU9Pw8PWt4AaABAg,0,2,2020-07-06T04:28:36Z
This MV is amazing😍,Ugy90yho9LmgXNu-_Ex4AaABAg,0,2,2020-06-27T11:39:24Z
Jisoo,UgwRmZ8fyP0vOzzNarR4AaABAg,0,2,2020-07-06T03:54:34Z
"Can we talk about the scenography?
I really appreciate the stunning work they have done",Ugx9WcA48SMVEjkTZ894AaABAg,0,2,2020-06-26T19:51:19Z
We need 100M in 30 hours,UgxQ3xxBI1qf8j_-jo54AaABAg,0,2,2020-06-27T11:39:10Z
Who is here before 50 million?,UgwYKfbH1NAYSh49sdd4AaABAg,0,2,2020-06-26T11:46:18Z
"""Form Vietnam with love""
""Form Blackpink with love""
""Top 2 trending is coming""",UgwH9FCc-tFlIEdXtLN4AaABAg,0,2,2020-07-06T00:52:25Z
❤BLACKPINK❤,UgxyZqnxthESBSSrUtJ4AaABAg,0,2,2020-07-06T02:21:43Z
Rosé still energitic!..and pretty i mean! as always😊thats why im excited! from this come back😃..i also love her new hair style!!😇😍..AHHH.. SHES SO DREAMY😍,UgzZsayA7rB_RoT18vt4AaABAg,0,2,2020-07-06T04:30:03Z
Beautiful!!!,UgzmyfAY_qljQs31skl4AaABAg,0,2,2020-07-06T02:14:27Z
"YG proved to us before that 
*THEY'RE NOT JUST BEAUTY BUT FULL OF OVERFLOWING TALENTS* This 5 year training is worth the hype, they're preparing for this for the gradual future success.

WE STAN QUEENS OF KPOP. 👸👸👸👸",Ugxk4t8eoxWBiFGrk5x4AaABAg,0,2,2020-07-06T00:52:59Z
"blackpink biggest girl group no doubt

women world domination",UgxvVZsND0hgiXJ7O694AaABAg,0,2,2020-06-26T19:52:45Z
There is something wrong with the views,Ugw2sUTFFk51cQTklMl4AaABAg,0,2,2020-06-27T11:38:42Z
How you like that!!!!!!,Ugz124hl3v4KjIHgSXl4AaABAg,0,2,2020-07-06T02:21:51Z
Why jennie doesn't have her rap line but I loved Lisa's,UgzECbIEIFDmfdKo1Ud4AaABAg,0,2,2020-06-26T11:45:58Z
still #1 trending in Malaysia . who's Malaysian here ?,UgyFEWLIyFRv4STbuG54AaABAg,1,2,2020-07-06T04:10:12Z
LISA SLAYED HER RAP!!,UgyS4jh9deXhVI-NL694AaABAg,0,2,2020-07-06T02:08:07Z
Does anyone else think Lisa's scene reminds them of Daechwita?,Ugzp5cs_hDbrKBMPIcB4AaABAg,0,2,2020-06-26T19:51:41Z
We can make it to 100M views in 1 day!,UgwsB3LFF0Cn6vBOsvd4AaABAg,0,2,2020-06-26T19:53:01Z
เป็นเพลงที่ผมชอบฟังมากๆๆต่อไปจะมีแต่เพลงดีๆชอบๆ❤️❤️❤️❤️,UgweZEAMFH13Fy_S8MV4AaABAg,0,2,2020-07-06T02:17:36Z
I love Blackpink forever💗,UgzWkeSmQYUAH7sMMmh4AaABAg,0,2,2020-07-06T02:06:07Z
Lisa i like you you so cool ! ! 💪,UgymGeEhzsRO2NmbwWV4AaABAg,0,2,2020-07-06T04:07:59Z
"Brasil responda 
How you like that = like
Flores vitao e Luísa = comenta",Ugy6yM5orHyQh0AIDb14AaABAg,0,2,2020-06-26T19:51:38Z
BLINKS! WE JUST HAD OUR 2ND PAK (Perfect All Kill) in Korean Music Charts. Blackpink is really out here dominating every chart in the world.,UgxQhJ1bUkSiQMyEYxh4AaABAg,1,2,2020-07-06T04:18:31Z
This is just like finally drinking water after being dehydrated,UgyQS7zfd_BmfgVXMMl4AaABAg,0,2,2020-07-06T04:42:04Z
No. 1 trending since the day it was released.  Waaah. BLACKPINK IS THE REVOLUTION!,UgyPDLuXDslNOvE-iFB4AaABAg,0,2,2020-07-06T01:28:59Z
Lisa’s rap really killed me. The whole mv just told me that I now like girls,Ugy9xAElk4fvfMXKbE54AaABAg,0,2,2020-07-06T03:19:49Z
Let’s go 100M. Stream more blinks we got this!,UgxuJNwQyIeo5_2z-zd4AaABAg,0,2,2020-06-27T11:37:24Z
Let’s go 100M. Stream more blinks we got this!,UgyYlkGHfPn2MbcOSy94AaABAg,0,2,2020-06-27T11:37:05Z
hello!??-,Ugy_GlqHp62QS54JJ514AaABAg,0,2,2020-07-06T02:18:26Z
I want to learn choreography,UgxRy1mQvPJW4EC7tSN4AaABAg,0,2,2020-06-26T19:52:50Z
